customer_id,first_name,last_name,email,country,city,signup_date,age,gender,employment_status,annual_income,customer_segment,kyc_status,is_duplicate_profile
111938,Finn,Martin,user111938@example.com,France,Warsaw,2024-06-05,26,Male,Employed,18489.82,Student,Verified,False
111939,Anna,Smit,user111939@example.com,Poland,Amsterdam,2022-03-06,81,Male,Employed,23641.75,Retiree,,False
111940,Liam,Silva,user111940@example.com,España,Brussels,2022-09-30,38,Male,Employed,122517.98,Premium,Pending,False
111941,Anna,Martin,user111941@example.com,Sweden,Brussels,2024-06-08,34,Female,Self-employed,51163.33,Young Professional,Verified,False
111942,Finn,Silva,user111942@example.com,Spain,Brussels,2024-03-18,38,Female,Self-employed,42542.13,Mass Market,Verified,False
111943,Daan,Martin,user111943@example.com,Poland,Rotterdam,2023-07-16,66,Female,Self-employed,21161.13,Retiree,Rejected,False
111944,Anna,Nowak,user111944@example.com,Portugal,Berlin,2022-04-08,49,Male,Employed,59727.22,Mass Market,Verified,False
111945,Lucas,Smit,user111945@example.com,The Netherlands,Paris,2023-12-29,30,Male,Employed,37727.3,Mass Market,Verified,False
111946,Noah,Jansen,user111946@example.com,IT,Dublin,2022-02-24,69,Male,,29392.31,Retiree,Verified,False
111947,Daan,Muller,user111947@example.com,Deutschland,Madrid,2024-11-22,77,Female,Student,48824.97,Retiree,Verified,False
111948,Sofia,Jansen,user111948@example.com,Germany,Paris,2023-07-12,25,Male,,37512.14,Young Professional,Verified,False
111949,Lucas,Silva,user111949@example.com,Spain,Warsaw,2022-08-12,38,Male,Employed,1594.06,Mass Market,Verified,False
111950,Leo,Garcia,user111950@example.com,Germany,Madrid,2024-07-01,32,Female,Employed,43265.7,Young Professional,Verified,False
111951,Anna,Muller,user111951@example.com,Netherlands,Paris,2024-10-02,29,Female,Employed,48576.69,Mass Market,Verified,False
111952,Finn,Martin,user111952@example.com,Netherlands,Brussels,2023-12-18,64,Female,Self-employed,23575.5,Mass Market,Verified,False
111953,Lucas,Nowak,user111953@example.com,Netherlands,Brussels,2023-11-10,60,Male,Retired,39034.01,Retiree,Pending,False
111954,Julia,Dubois,user111954@example.com,Sweden,Milan,2024-06-26,53,Male,,156815.08,Premium,Verified,False
111955,Anna,Dubois,user111955@example.com,Belgium,Rotterdam,2022-12-28,36,Male,Retired,102331.41,Premium,Verified,False
111956,Lucas,Silva,user111956@example.com,Netherlands,Brussels,2023-07-12,57,Male,Employed,69611.83,Mass Market,Verified,False
111957,Noah,Muller,user111957@example.com,Poland,Madrid,2023-01-20,64,Male,Student,43528.86,Retiree,Verified,False
111958,Daan,Martin,user111958@example.com,España,Madrid,2024-06-09,58,Male,Self-employed,53675.05,Mass Market,Verified,False
111959,Daan,Muller,user111959@example.com,Spain,Stockholm,2024-10-27,24,Female,Unemployed,53826.1,Young Professional,Verified,False
111960,Leo,Jansen,user111960@example.com,Spain,Amsterdam,2023-02-27,46,Male,Employed,120132.5,Premium,Verified,False
111961,Mila,Rossi,user111961@example.com,Germany,Madrid,2022-07-06,23,Male,Employed,17834.42,Student,Pending,False
111962,Leo,Smit,user111962@example.com,Spain,Brussels,2024-08-01,36,Male,,112108.19,Premium,Rejected,False
111963,Emma,Jansen,user111963@example.com,Germany,Rotterdam,2022-06-07,27,Female,Employed,58186.22,Young Professional,Verified,False
111964,Noah,Rossi,user111964@example.com,Portugal,Milan,2022-10-23,54,Male,Employed,47336.26,Mass Market,Pending,False
111965,Leo,Nowak,user111965@example.com,Nederland,Brussels,2022-10-26,25,Female,Student,32378.2,Young Professional,Verified,False
111966,Julia,Garcia,user111966@example.com,Netherlands,Milan,2023-10-26,27,Male,Student,40288.36,Mass Market,Verified,False
111967,Sara,Jansen,user111967@example.com,The Netherlands,Rotterdam,2024-11-07,34,Female,Student,24990.92,Mass Market,Verified,False
111968,Emma,Andersson,user111968@example.com,Nederland,Milan,2023-01-04,73,Male,Unemployed,35089.2,Retiree,Verified,False
111969,Finn,Martin,user111969@example.com,France,Madrid,2022-11-27,26,Female,Employed,47182.93,Mass Market,Verified,False
111970,Leo,Garcia,user111970@example.com,Netherlands,Berlin,2024-02-01,37,Male,Employed,135323.89,Premium,Verified,False
111971,Mila,Smit,user111971@example.com,Netherlands,Warsaw,2024-11-23,51,Female,Employed,69472.45,Premium,,False
111972,Noah,Garcia,user111972@example.com,Netherlands,Dublin,2024-06-23,25,Female,Employed,29149.48,Young Professional,Verified,False
111973,Sofia,Rossi,user111973@example.com,Sweden,Brussels,2023-05-11,20,Male,Retired,16031.75,Student,Verified,False
111974,Daan,Smit,user111974@example.com,Germany,Madrid,2024-04-07,54,Female,Self-employed,156428.49,Premium,Verified,False
111975,Noah,Smit,user111975@example.com,Italy,Paris,2023-08-23,33,Male,Employed,40794.33,Young Professional,Verified,False
111976,Finn,Andersson,user111976@example.com,Portugal,Berlin,2023-06-01,31,Male,Employed,,Mass Market,Verified,False
111977,Anna,Garcia,user111977@example.com,Netherlands,Rotterdam,2022-07-13,32,Male,Employed,68041.07,Young Professional,Verified,False
111978,Noah,Jansen,user111978@example.com,Germany,Berlin,2023-02-25,47,Male,Student,35781.11,Premium,Verified,False
111979,Sara,Nowak,user111979@example.com,France,Stockholm,2023-07-06,40,Male,Student,32379.53,Mass Market,Verified,False
111980,Leo,Muller,user111980@example.com,Holland,Amsterdam,2023-06-25,36,Male,Self-employed,54340.31,Young Professional,Verified,False
111981,Liam,Silva,user111981@example.com,France,Rotterdam,2023-03-16,50,Male,Employed,160804.9,Premium,Verified,False
111982,Mila,Rossi,user111982@example.com,Germany,Dublin,2023-01-02,20,Female,Employed,,Student,Verified,False
111983,Emma,Smit,user111983@example.com,France,Berlin,2022-02-16,33,Other,Employed,48355.02,Young Professional,,False
111984,Noah,Andersson,user111984@example.com,Portugal,Milan,2022-04-09,66,Female,Retired,33880.13,Retiree,Verified,False
111985,Leo,Martin,user111985@example.com,Italy,Berlin,2024-02-13,19,Female,Employed,13721.52,Student,Pending,False
111986,Finn,Dubois,user111986@example.com,Portugal,Rotterdam,2023-11-25,38,Male,Student,170164.59,Premium,Verified,False
111987,Liam,Andersson,user111987@example.com,Germany,Dublin,2023-07-03,37,Female,Employed,,Mass Market,Verified,False
111988,Finn,Nowak,user111988@example.com,Belgium,Milan,2024-05-06,38,Male,Employed,125555.41,Premium,Verified,False
111989,Leo,Silva,user111989@example.com,France,Berlin,2022-01-06,62,Male,Unemployed,32118.06,Mass Market,Verified,False
111990,Daan,Andersson,user111990@example.com,Italy,Brussels,2022-12-16,34,Female,Employed,40051.35,Mass Market,Verified,False
111991,Noah,Dubois,user111991@example.com,Ireland,Brussels,2024-12-07,34,Male,Employed,27754.02,SMB Owner,Verified,False
111992,Daan,Jansen,user111992@example.com,France,Amsterdam,2024-08-16,30,,Employed,39363.71,Young Professional,Verified,False
111993,Noah,Smit,user111993@example.com,FR,Milan,2022-08-23,36,Female,Self-employed,,SMB Owner,Verified,False
111994,Finn,Smit,user111994@example.com,Germany,Warsaw,2024-01-20,73,Male,Self-employed,35190.75,Retiree,Verified,False
111995,Sofia,Jansen,user111995@example.com,Poland,Paris,2024-03-03,36,Female,Employed,37104.19,Mass Market,Verified,False
111996,Anna,Garcia,user111996@example.com,Germany,Brussels,2022-10-18,61,Female,Employed,6343.32,Mass Market,Verified,False
111997,Emma,Dubois,user111997@example.com,Netherlands,Brussels,2024-07-25,65,Female,Employed,45300.05,Retiree,Verified,False
111998,Sofia,Jansen,user111998@example.com,Italy,Warsaw,2023-04-25,67,Male,Self-employed,14544.83,Retiree,Verified,False
111999,Emma,Dubois,user111999@example.com,Netherlands,Paris,2022-11-11,56,Male,Student,33021.42,Mass Market,Verified,False
112000,Liam,Rossi,user112000@example.com,Italy,Brussels,2023-07-28,21,Male,Student,,Student,Verified,False
112001,Noah,Silva,user112001@example.com,Belgium,Amsterdam,2023-07-04,35,Male,Employed,73785.89,SMB Owner,Verified,False
112002,Finn,Smit,user112002@example.com,Germany,Brussels,2023-01-01,57,Male,Self-employed,46643.07,SMB Owner,Rejected,False
112003,Julia,Martin,user112003@example.com,Spain,Madrid,2024-03-23,35,Female,Self-employed,35221.3,Young Professional,Rejected,False
112004,Noah,Andersson,user112004@example.com,PL,Amsterdam,2023-08-27,26,Female,Student,33871.1,Young Professional,Verified,False
112005,Liam,Rossi,user112005@example.com,Italy,Paris,2023-08-06,64,Female,Self-employed,35219.61,Mass Market,,False
112006,Daan,Silva,user112006@example.com,Italy,Dublin,2023-11-07,31,Male,Employed,34254.07,Young Professional,Verified,False
112007,Daan,Rossi,user112007@example.com,Germany,Stockholm,2024-05-26,18,Female,Employed,17044.26,Student,Verified,False
112008,Daan,Silva,user112008@example.com,Germany,Milan,2024-09-12,57,Male,Student,12036.49,Mass Market,Pending,False
112009,Lucas,Nowak,user112009@example.com,ES,Amsterdam,2024-06-19,22,Male,Employed,20283.06,Student,Verified,False
112010,Julia,Silva,user112010@example.com,Italy,Stockholm,2022-08-03,26,Male,Employed,8308.22,Student,Pending,False
112011,Finn,Jansen,user112011@example.com,Belgium,Stockholm,2022-12-05,28,Male,Employed,40946.63,Mass Market,Verified,False
112012,Anna,Dubois,user112012@example.com,Germany,Madrid,2022-04-09,31,Female,Employed,33553.27,Young Professional,Pending,False
112013,Anna,Rossi,user112013@example.com,Netherlands,Paris,2024-11-30,18,Female,Employed,15425.99,Student,Verified,False
112014,Mila,Silva,user112014@example.com,Netherlands,Paris,2024-07-20,18,Male,Employed,19753.69,Student,Verified,False
112015,Lucas,Jansen,user112015@example.com,Spain,Amsterdam,2022-08-21,65,Male,Unemployed,33777.43,Mass Market,Verified,False
112016,Anna,Andersson,user112016@example.com,Spain,Warsaw,2022-11-10,33,Female,Student,9151.46,Mass Market,Verified,False
112017,Mila,Silva,user112017@example.com,Portugal,Warsaw,2023-12-21,35,Female,,54904.84,Mass Market,Verified,False
112018,Sara,Martin,user112018@example.com,Netherlands,Amsterdam,2023-07-22,25,Male,Self-employed,60904.4,Young Professional,Verified,False
112019,Leo,Smit,user112019@example.com,Spain,Brussels,2023-12-14,80,Male,Student,20041.6,Retiree,Verified,False
112020,Julia,Garcia,user112020@example.com,Poland,Brussels,2024-01-17,34,Male,Self-employed,,Young Professional,Verified,False
112021,Lucas,Andersson,user112021@example.com,Netherlands,Dublin,2022-03-15,64,Female,,58984.03,Mass Market,Verified,False
112022,Sara,Rossi,user112022@example.com,Germany,Brussels,2023-11-17,35,Male,Employed,41431.33,Young Professional,Verified,False
112023,Finn,Muller,user112023@example.com,Portugal,Berlin,2022-05-12,25,Male,Employed,,Student,Verified,False
112024,Leo,Garcia,user112024@example.com,Germany,Stockholm,2023-07-04,24,Male,Student,5584.1,Student,Verified,False
112025,Sofia,Rossi,user112025@example.com,Netherlands,Berlin,2023-09-16,19,Female,Employed,12227.56,Student,Verified,False
112026,Julia,Jansen,user112026@example.com,Germany,Brussels,2024-10-04,30,Female,Employed,34483.1,Young Professional,Verified,False
112027,Liam,Andersson,user112027@example.com,Netherlands,Rotterdam,2022-04-04,63,Male,Self-employed,96096.39,Premium,Verified,False
112028,Leo,Smit,user112028@example.com,Sweden,Madrid,2024-06-28,61,Female,Employed,47081.76,Mass Market,Verified,False
112029,Sofia,Jansen,user112029@example.com,Spain,Stockholm,2022-01-30,18,Male,Employed,19081.84,Student,Verified,False
112030,Leo,Smit,user112030@example.com,Belgium,Amsterdam,2023-06-06,36,Female,Employed,,Young Professional,Verified,False
112031,Liam,Silva,user112031@example.com,Spain,Amsterdam,2024-03-29,37,Male,Employed,31950.8,Young Professional,Verified,False
112032,Julia,Rossi,user112032@example.com,Belgie,Stockholm,2024-02-05,65,Male,Employed,13225.86,Retiree,Verified,False
112033,Anna,Silva,user112033@example.com,Holland,Stockholm,2022-01-21,63,Female,Employed,43572.24,Mass Market,Verified,False
112034,Emma,Jansen,user112034@example.com,Sweden,Stockholm,2022-06-08,25,Male,Employed,15268.83,Student,Verified,False
112035,Daan,Martin,user112035@example.com,FR,Madrid,2022-10-05,30,Female,Employed,22948.05,Young Professional,Verified,False
112036,Lucas,Nowak,user112036@example.com,Poland,Brussels,2022-06-06,34,Female,,84665.19,Premium,Verified,False
112037,Finn,Garcia,user112037@example.com,Netherlands,Dublin,2023-12-28,35,Female,Employed,152058.38,Premium,Verified,False
112038,Anna,Muller,user112038@example.com,Portugal,Dublin,2022-05-30,37,Male,Self-employed,39651.53,Mass Market,Pending,False
112039,Finn,Dubois,user112039@example.com,Italy,Warsaw,2023-10-30,51,Male,Employed,68527.95,Mass Market,Verified,False
112040,Sofia,Martin,user112040@example.com,Netherlands,Milan,2024-04-18,27,Female,Employed,14121.63,Student,Verified,False
112041,Noah,Dubois,user112041@example.com,Belgium,Paris,2023-06-08,36,Male,,106926.54,Premium,Verified,False
112042,Mila,Rossi,user112042@example.com,Germany,Rotterdam,2023-06-23,62,Male,Employed,37499.26,Mass Market,Verified,False
112043,Anna,Andersson,user112043@example.com,Belgium,Rotterdam,2023-06-17,60,Male,Employed,68604.84,SMB Owner,Verified,False
112044,Anna,Silva,user112044@example.com,Sweden,Madrid,2024-11-28,23,Female,Employed,60472.87,Mass Market,Verified,False
112045,Finn,Jansen,user112045@example.com,Netherlands,Rotterdam,2024-04-22,37,Other,Employed,59889.32,Young Professional,Pending,False
112046,Emma,Rossi,user112046@example.com,France,Dublin,2023-10-08,24,,Self-employed,16122.76,Mass Market,Verified,False
112047,Finn,Garcia,user112047@example.com,Portugal,Brussels,2023-05-02,77,Male,Student,38689.4,Retiree,Verified,False
112048,Daan,Rossi,user112048@example.com,Germany,Berlin,2022-07-05,34,Female,Employed,163941.73,Premium,Verified,False
112049,Liam,Jansen,user112049@example.com,Spain,Berlin,2024-04-08,30,Male,Student,33750.4,SMB Owner,Verified,False
112050,Noah,Nowak,user112050@example.com,Sweden,Berlin,2024-02-01,73,Male,Employed,18729.0,Retiree,Verified,False
112051,Sofia,Martin,user112051@example.com,Italy,Stockholm,2023-04-14,51,Male,Unemployed,50056.37,Mass Market,Pending,False
112052,Emma,Martin,user112052@example.com,Italy,Madrid,2023-12-30,40,Male,Employed,53856.06,SMB Owner,Verified,False
112053,Finn,Garcia,user112053@example.com,Netherlands,Brussels,2024-02-28,29,Male,Employed,47121.84,Mass Market,Verified,False
112054,Julia,Silva,user112054@example.com,Belgium,Brussels,2024-09-21,35,Female,Employed,15058.96,Mass Market,Verified,False
112055,Liam,Andersson,user112055@example.com,Germany,Brussels,2024-03-23,62,Female,Employed,39162.79,Mass Market,Verified,False
112056,Daan,Andersson,user112056@example.com,Germany,Berlin,2024-07-14,19,Female,Employed,18329.04,Student,Verified,False
112057,Sofia,Garcia,user112057@example.com,Germany,Rotterdam,2023-05-01,31,Male,,32179.36,Young Professional,Rejected,False
112058,Sofia,Muller,user112058@example.com,Germany,Stockholm,2023-08-15,60,Female,Employed,54455.9,Mass Market,Verified,False
112059,Mila,Muller,user112059@example.com,DE,Dublin,2022-08-25,34,Male,Retired,22821.68,Mass Market,Verified,False
112060,Liam,Nowak,user112060@example.com,Belgium,Brussels,2024-12-08,59,Male,Self-employed,51054.16,Mass Market,Verified,False
112061,Finn,Rossi,user112061@example.com,Germany,Rotterdam,2023-08-28,27,Female,Student,,Student,Verified,False
112062,Daan,Rossi,user112062@example.com,Netherlands,Rotterdam,2022-04-14,33,Male,,46344.04,Young Professional,Verified,False
112063,Leo,Martin,user112063@example.com,Ireland,Stockholm,2022-07-27,63,Male,Employed,26461.56,Mass Market,Verified,False
112064,Noah,Garcia,user112064@example.com,Ireland,Dublin,2024-04-21,22,Male,Employed,38003.76,Mass Market,Verified,False
112065,Lucas,Andersson,user112065@example.com,France,Amsterdam,2023-11-12,42,Female,Retired,32118.22,Mass Market,Verified,False
112066,Emma,Muller,user112066@example.com,Spain,Dublin,2022-07-04,31,Male,Student,110548.42,SMB Owner,Verified,False
112067,Anna,Smit,user112067@example.com,Sweden,Rotterdam,2024-05-31,32,Male,Employed,26373.93,Premium,Verified,False
112068,Sofia,Muller,user112068@example.com,Netherlands,Warsaw,2024-03-02,64,Female,Self-employed,60647.81,Mass Market,Verified,False
112069,Mila,Rossi,user112069@example.com,Ireland,Madrid,2024-02-19,31,Female,Student,16665.52,Young Professional,Verified,False
112070,Julia,Nowak,user112070@example.com,Netherlands,Dublin,2023-07-28,47,Female,Employed,21195.11,Mass Market,Verified,False
112071,Lucas,Dubois,user112071@example.com,Netherlands,Amsterdam,2024-11-06,60,Male,Self-employed,76193.48,SMB Owner,Pending,False
112072,Leo,Muller,user112072@example.com,Netherlands,Dublin,2024-07-04,30,Female,Student,52334.96,Young Professional,Verified,False
112073,Daan,Silva,user112073@example.com,France,Berlin,2024-04-10,71,Male,Employed,,Retiree,Verified,False
112074,Daan,Andersson,user112074@example.com,France,Warsaw,2023-09-11,23,Male,Employed,,Student,Verified,False
112075,Daan,Jansen,user112075@example.com,Netherlands,Stockholm,2024-12-01,35,Female,Student,58599.89,Young Professional,Verified,False
112076,Finn,Andersson,user112076@example.com,Belgium,Stockholm,2023-09-04,34,Male,,45557.82,Young Professional,Pending,False
112077,Emma,Muller,user112077@example.com,Germany,Rotterdam,2022-05-05,33,Female,Employed,,Premium,Pending,False
112078,Finn,Muller,user112078@example.com,Spain,Berlin,2023-12-25,42,Female,Student,51981.6,Premium,Verified,False
112079,Emma,Garcia,user112079@example.com,Spain,Paris,2022-11-23,54,Male,Employed,24546.56,Mass Market,Verified,False
112080,Lucas,Jansen,user112080@example.com,Ireland,Paris,2022-04-07,51,Female,Student,120495.91,Premium,Verified,False
112081,Lucas,Rossi,user112081@example.com,Netherlands,Dublin,2023-07-03,55,Female,Employed,78719.89,Premium,Verified,False
112082,Finn,Garcia,user112082@example.com,France,Warsaw,2024-05-14,80,Female,Employed,22519.05,Retiree,Verified,False
112083,Sara,Dubois,user112083@example.com,Belgium,Warsaw,2022-08-16,18,Male,Retired,,Student,Verified,False
112084,Sara,Martin,user112084@example.com,Germany,Brussels,2023-03-05,60,Male,Student,66490.83,Mass Market,Verified,False
112085,Mila,Andersson,user112085@example.com,France,Dublin,2022-02-02,76,Male,Student,39223.09,Retiree,Verified,False
112086,Emma,Silva,user112086@example.com,DE,Brussels,2022-07-26,19,Female,Employed,,Student,Verified,False
112087,Anna,Andersson,user112087@example.com,Netherlands,Paris,2024-03-13,28,Female,Employed,55035.41,Mass Market,Verified,False
112088,Emma,Smit,user112088@example.com,France,Berlin,2024-06-12,59,Female,Employed,98195.08,SMB Owner,Verified,False
112089,Julia,Muller,user112089@example.com,DE,Rotterdam,2023-02-20,61,Male,Student,114199.52,Premium,Verified,False
112090,Leo,Muller,user112090@example.com,Germany,Dublin,2022-11-17,40,Female,Employed,53062.48,SMB Owner,Verified,False
112091,Daan,Garcia,user112091@example.com,Germany,Milan,2024-01-02,64,Female,Employed,42091.65,Mass Market,Verified,False
112092,Julia,Nowak,user112092@example.com,Germany,Rotterdam,2024-04-05,37,Male,Employed,56906.83,Young Professional,Verified,False
112093,Daan,Dubois,user112093@example.com,Netherlands,Amsterdam,2023-05-22,45,Male,Self-employed,111918.99,Premium,Verified,False
112094,Emma,Rossi,user112094@example.com,Netherlands,Paris,2024-11-12,49,Female,Employed,0.0,Mass Market,Verified,False
112095,Noah,Nowak,user112095@example.com,France,Brussels,2023-12-21,65,Male,Employed,51112.03,Mass Market,Pending,False
112096,Sara,Rossi,user112096@example.com,FR,Stockholm,2023-11-25,23,Female,Retired,20341.6,Student,Verified,False
112097,Noah,Nowak,user112097@example.com,España,Milan,2022-01-24,32,Male,Employed,102994.3,Premium,Verified,False
112098,Lucas,Andersson,user112098@example.com,The Netherlands,Stockholm,2024-08-23,29,Female,Employed,36951.89,Young Professional,Verified,False
112099,Daan,Smit,user112099@example.com,Sweden,Stockholm,2023-12-21,26,Male,Employed,33787.92,Young Professional,Verified,False
112100,Liam,Silva,user112100@example.com,Portugal,Berlin,2022-03-29,34,Male,,24325.11,Mass Market,Verified,False
112101,Julia,Silva,user112101@example.com,Spain,Dublin,2023-02-02,30,Male,Employed,32184.6,Young Professional,Verified,False
112102,Mila,Jansen,user112102@example.com,Ireland,Paris,2024-01-04,53,Female,Employed,41582.18,Mass Market,Verified,False
112103,Liam,Andersson,user112103@example.com,Netherlands,Amsterdam,2022-01-30,25,Female,Student,44552.38,Mass Market,Pending,False
112104,Emma,Jansen,user112104@example.com,Portugal,Amsterdam,2022-10-25,30,Male,Employed,52488.87,Young Professional,Verified,False
112105,Anna,Smit,user112105@example.com,Germany,Rotterdam,2022-12-04,25,Male,Retired,17352.44,Student,Verified,False
112106,Finn,Garcia,user112106@example.com,Italy,Dublin,2023-08-22,59,Male,Self-employed,33673.76,Mass Market,Verified,False
112107,Sofia,Andersson,user112107@example.com,Sweden,Madrid,2022-03-18,27,Female,Employed,3938.78,Student,Verified,False
112108,Daan,Nowak,user112108@example.com,Ireland,Warsaw,2023-04-21,25,Male,Employed,23617.88,Mass Market,Pending,False
112109,Sara,Dubois,user112109@example.com,France,Stockholm,2023-05-24,50,Female,Employed,41578.96,Mass Market,Verified,False
112110,Finn,Andersson,user112110@example.com,France,Paris,2022-03-07,41,Female,Employed,15678.27,Mass Market,Verified,False
112111,Liam,Smit,user112111@example.com,France,Rotterdam,2024-05-24,25,Male,Self-employed,53062.07,Mass Market,Verified,False
112112,Lucas,Dubois,user112112@example.com,Spain,Milan,2023-12-25,61,Female,Employed,41556.05,Retiree,Pending,False
112113,Leo,Dubois,user112113@example.com,Holland,Dublin,2024-08-19,26,Female,Student,0.0,Student,Verified,False
112114,Sara,Silva,user112114@example.com,Germany,Rotterdam,2022-10-10,18,Female,Employed,6693.0,Student,Verified,False
112115,Leo,Smit,user112115@example.com,Netherlands,Stockholm,2024-10-01,59,Male,Self-employed,34391.77,Mass Market,Verified,False
112116,Anna,Silva,user112116@example.com,Poland,Dublin,2023-02-17,58,Male,Employed,110411.13,Premium,Verified,False
112117,Julia,Dubois,user112117@example.com,Italy,Milan,2024-08-29,43,Male,Employed,75102.71,Mass Market,Verified,False
112118,Sara,Martin,user112118@example.com,Poland,Rotterdam,2023-01-04,24,Male,Employed,35778.62,Young Professional,Verified,False
112119,Anna,Jansen,user112119@example.com,Belgium,Berlin,2023-12-27,74,Male,Student,17641.47,Retiree,Verified,False
112120,Noah,Andersson,user112120@example.com,NL,Brussels,2024-06-21,25,Male,Self-employed,,Young Professional,Verified,False
112121,Liam,Silva,user112121@example.com,Belgium,Rotterdam,2023-06-28,25,Female,Employed,,Young Professional,Verified,False
112122,Mila,Muller,user112122@example.com,Spain,Madrid,2023-03-04,20,Female,Unemployed,23541.8,Student,Verified,False
112123,Julia,Rossi,user112123@example.com,Italy,Rotterdam,2022-09-21,64,Male,Self-employed,41326.68,Mass Market,Verified,False
112124,Sara,Garcia,user112124@example.com,Belgium,Rotterdam,2023-12-16,34,Male,Employed,123097.21,Premium,Verified,False
112125,Sara,Muller,user112125@example.com,Germany,Amsterdam,2022-05-19,35,Female,Employed,45629.87,Young Professional,Verified,False
112126,Liam,Silva,user112126@example.com,Portugal,Paris,2022-05-06,18,Female,Student,4618.58,Student,Pending,False
112127,Daan,Andersson,user112127@example.com,Netherlands,Dublin,2022-07-09,35,Female,Employed,23328.32,Young Professional,Verified,False
112128,Leo,Martin,user112128@example.com,France,Milan,2024-09-26,29,Female,Employed,34304.33,Mass Market,Verified,False
112129,Mila,Jansen,user112129@example.com,Spain,Milan,2022-07-24,30,Female,Student,,Young Professional,Pending,False
112130,Mila,Garcia,user112130@example.com,Ireland,Madrid,2022-07-23,58,Male,Employed,84807.07,SMB Owner,Verified,False
112131,Leo,Rossi,user112131@example.com,Germany,Madrid,2024-04-10,42,Female,Employed,35033.26,Mass Market,Verified,False
112132,Julia,Nowak,user112132@example.com,Netherlands,Brussels,2022-01-27,26,Male,Employed,56347.83,Young Professional,Verified,False
112133,Sara,Muller,user112133@example.com,Germany,Berlin,2023-10-28,26,Male,Self-employed,,Student,Verified,False
112134,Sara,Smit,user112134@example.com,Italy,Amsterdam,2024-10-13,19,Male,Employed,19471.89,Student,Verified,False
112135,Mila,Jansen,user112135@example.com,Sweden,Berlin,2024-08-09,31,Male,Retired,31327.69,Mass Market,Verified,False
112136,Noah,Dubois,user112136@example.com,Spain,Stockholm,2022-03-07,23,Female,Self-employed,13854.13,Student,Verified,False
112137,Noah,Nowak,user112137@example.com,Holland,Brussels,2023-10-09,76,Male,Employed,37586.24,Retiree,Verified,False
112138,Sofia,Martin,user112138@example.com,Belgium,Berlin,2024-04-15,26,Female,Self-employed,43840.47,Young Professional,Verified,False
112139,Leo,Nowak,user112139@example.com,Italy,Madrid,2024-11-24,70,Female,Employed,27255.74,Retiree,Verified,False
112140,Finn,Rossi,user112140@example.com,Belgium,Amsterdam,2022-02-22,62,Female,Student,31461.45,Retiree,Verified,False
112141,Leo,Nowak,user112141@example.com,Ireland,Amsterdam,2024-08-21,62,Male,Employed,40574.95,Retiree,Verified,False
112142,Emma,Garcia,user112142@example.com,Germany,Brussels,2024-03-21,31,Male,Employed,76285.81,SMB Owner,Verified,False
112143,Sofia,Dubois,user112143@example.com,Poland,Dublin,2023-12-22,31,Female,Employed,55788.35,Young Professional,Verified,False
112144,Leo,Smit,user112144@example.com,Netherlands,Berlin,2022-11-22,37,Female,Employed,56140.61,Young Professional,Verified,False
112145,Julia,Dubois,user112145@example.com,France,Milan,2023-03-05,29,Female,Self-employed,19177.59,Mass Market,Verified,False
112146,Sara,Garcia,user112146@example.com,France,Madrid,2024-07-03,76,Male,Employed,34392.36,Retiree,Verified,False
112147,Finn,Muller,user112147@example.com,Spain,Dublin,2023-12-21,48,Female,Retired,116067.52,Premium,Verified,False
112148,Emma,Andersson,user112148@example.com,Netherlands,Paris,2024-11-13,55,Male,Employed,59196.03,SMB Owner,Verified,False
112149,Sara,Rossi,user112149@example.com,Germany,Milan,2023-01-04,32,Male,Employed,33514.36,Young Professional,Verified,False
112150,Noah,Andersson,user112150@example.com,Germany,Dublin,2024-08-28,39,Female,Employed,26725.75,Mass Market,Verified,False
112151,Emma,Silva,user112151@example.com,Italy,Milan,2022-02-20,44,Female,Employed,94726.66,Premium,Verified,False
112152,Noah,Smit,user112152@example.com,Belgium,Dublin,2022-01-20,24,Female,Employed,13504.0,Young Professional,Verified,False
112153,Leo,Andersson,user112153@example.com,Germany,Rotterdam,2024-08-29,18,,Employed,11121.58,Student,Verified,False
112154,Daan,Muller,user112154@example.com,Netherlands,Madrid,2023-06-04,54,Female,Retired,116231.4,SMB Owner,Verified,False
112155,Emma,Jansen,user112155@example.com,Nederland,Milan,2024-10-04,18,Female,Employed,,Student,Verified,False
112156,Sofia,Silva,user112156@example.com,Belgium,Dublin,2023-04-17,26,Male,Employed,69392.81,Young Professional,Verified,False
112157,Finn,Martin,user112157@example.com,Netherlands,Amsterdam,2022-09-21,47,Male,,124280.88,SMB Owner,Verified,False
112158,Mila,Muller,user112158@example.com,Deutschland,Madrid,2024-07-02,22,Male,Retired,10475.17,Student,Verified,False
112159,Liam,Garcia,user112159@example.com,Spain,Berlin,2023-04-07,40,Male,Student,139466.66,Premium,Verified,False
112160,Lucas,Dubois,user112160@example.com,Netherlands,Stockholm,2022-12-09,18,Male,Employed,10019.23,Student,Verified,False
112161,Julia,Silva,user112161@example.com,Netherlands,Dublin,2022-01-08,22,Male,Employed,19256.43,Student,Rejected,False
112162,Noah,Dubois,user112162@example.com,France,Madrid,2023-08-28,26,Female,Student,13601.46,Student,Verified,False
112163,Finn,Garcia,user112163@example.com,Portugal,Milan,2022-02-08,36,Male,Retired,33034.27,Young Professional,Verified,False
112164,Finn,Garcia,user112164@example.com,Spain,Warsaw,2023-01-08,56,Female,Retired,,Mass Market,Verified,False
